ID;Name;Average.User.Rating;User.Rating.Count;Price;Developer;Age.Rating;Original.Release.Date;Genre
1001897083;KaBoom Monsters TCG;4.5;24;0;Broken Arms Games Pty Ltd;4;2015;Puzzle
1001906681;Cuadra - Move Around Candy, Jewels and Bubbles of the Same Color!;NA;NA;0;Bram Smit;4;2015;Trivia
1001971769;REVE\u042fSI - Reversi / Othello like Strategy and Logic Board Game;NA;NA;0;FRWL;4;2015;Board
1002169170;Silent Destroyer;NA;NA;0;Ales Fleischmann;9;2015;Action
1002196280;Block Slender Man 3D - Lucky Survivor Worldwide Multiplayer Edition;4;26;99;LumiNet Kft.;12;2015;Role Playing
1002250506;Find The Secret Objects: Guess Hidden Objects And Solve The Mystery;NA;NA;0;Faisal Mahmud;4;2015;Puzzle
1002268946;Hidden Objects Quest: Guess Hidden Objects And Solve The Mystery;NA;NA;0;Faisal Mahmud;4;2015;Trivia
1002317669;Spot the Number - Find the Digit in City,spots;NA;NA;0;Wei Wang;4;2015;Puzzle
1002494306;Dot Eater;4;234;0;Tiny Games;4;2015;Casual
1002557103;Hidden Objects Gardens;NA;NA;0;Rohit Aghera;4;2015;Puzzle
1002962250;ICalc - Calculator for Ingress;NA;NA;99;Jay Willis;4;2015;Simulation
1003048344;Snack Smush - Slash the Sweet Delights;NA;NA;0;Ellen Castel;4;2015;Board
1003134085;Bubble Tap - Bubble Popper;5;8;0;Colin Smith;4;2015;Puzzle
1003178344;FlipPix Art - Dollhouse;NA;NA;199;GabySoft;4;2015;Puzzle
1003325584;Escape Mystery Haunted House -Scary Point & Click Adventure;2.5;25;0;One Connection Media;9;2015;Adventure
1003561083;Love Crush Hitch;NA;NA;0;Magic Fantasy Technology Co. Ltd;4;2015;Puzzle
1003646475;Fingerprint Reader - In The Mood For A Finger Scan?;1.5;10;0;Menno Spijkstra;4;2015;Family
1003652921;NumberPlace 1000\uff01;NA;NA;299;SUCCESS Corporation;4;2015;Puzzle
1003660287;Dwarf Fortress Remote;4;97;399;mifki Limited;9;2016;Simulation
1003698694;Angry Fish The Puzzle;NA;NA;0;Dung Le;4;2015;Puzzle
1003709405;Baby Wild Wolf - Moonlight Jungle Flight Adventure;NA;NA;0;M&M App Services Pty Ltd;4;2015;NA
1003722059;Bear Haven: Survive Five Nights of Horror in Motel;3.5;11;299;Stanislav Demakov;12;2015;Adventure
1003789173;Shh, Zombies FREE;NA;NA;0;Peter Law;9;2015;Puzzle
1003964218;Turret Tank Attack - Skill Shoot-er Tower Defense Game Lite;4;18;0;jef nielsen;4;2015;Simulation
1004243832;Escape Mystery Haunted House Revenge 2 - Point & Click Adventure;NA;NA;199;One Connection Media;12;2015;Simulation
1004243841;Escape Mystery Haunted House Revenge 2: Point & Click Adventure;3.5;21;0;One Connection Media;12;2015;Adventure
1004284714;Ice Cream Mania Game;NA;NA;0;Nikhil solanki;4;2015;Family
1004308895;Connect The Top Ball Spots;3.5;5;0;Netsummit Marketing, Inc.;4;2015;Puzzle
1004349588;"""Mama's Pizzeria Order Frenzy Cafe! Bake, Serve and Eat Pizza""";NA;NA;0;Anh Hoang;4;2015;Simulation
1004349613;"""Mama's Pizzeria Order Frenzy Cafe! Bake, Serve and Eat Pizza - Full Version""";NA;NA;0;Anh Hoang;4;2015;Simulation
1004349705;WattsApp;NA;NA;0;Fachhochschule Salzburg GmbH;12;2015;Card
1004350272;"""Crazy Chef's Diner to Go! Fastfood Cooking, Serve and Eat! - Full Version""";NA;NA;0;Anh Hoang;4;2015;Casual
1004539546;Olympus Rising: Hero Defense;4.5;12047;0;Flaregames GmbH;12;2016;Action
1004604650;1775: Rebellion;4;18;1299;HexWar Games Ltd;12;2016;Board
1004606061;Command & Colours: The Great War;3;15;999;HexWar Games Ltd;12;2017;Board
1004652756;321 Go! Countdown your games;NA;NA;99;Michael Mustun;4;2015;Card
1004840692;Tappy Panda - Tap the Blue Panda;NA;NA;0;Kwai Ying Cindy Cheung;4;2016;Casual
1004939045;Slime Blast;NA;NA;0;Zhong Zhang;4;2015;Puzzle
1005061415;Crystal Balls II - Match 3 Mania;NA;NA;0;Matias Ini;4;2015;Puzzle
1005077069;Army of Heroes;4.5;1364;0;Plamee Tech (Cy) LTD;12;2016;Action
1005103173;TransPlan;4.5;11;0;Kittehface Software;4;2015;Puzzle
1005236437;Fun Number Tag;NA;NA;0;Michael Tran;4;2015;Family
1005345847;Hammer Boy - Smash the Blocks;NA;NA;0;Vivek Narayan;4;2015;Family
1005369710;Expanding Circles;4.5;11;0;Reddolution;4;2016;Puzzle
1005480566;Angry Monkey Slap Blast;NA;NA;0;Amy Prizer;4;2015;Family
1005533421;Candy Pop Match Blitz;NA;NA;0;The Fly League LLC;4;2015;Board
1005533427;Candy Blitz Clash Mania;NA;NA;0;The Fly League LLC;4;2015;Casual
1005534596;Yummy Doughnut Crush Mania;NA;NA;0;The Fly League LLC;4;2015;Puzzle
1005613566;Renkx;NA;NA;0;inploid corp.;4;2016;Puzzle
1005652754;Imago - Transformative Puzzle Game;4.5;1864;0;Arkadium;4;2015;Puzzle
1005661437;Razorback arrow action game free;NA;NA;0;Nopporn Channuan;4;2015;Casual
1005661437;Razorback arrow action game free;NA;NA;0;Nopporn Channuan;4;2015;Casual
1005783927;Frozen Frenzy Mania;4.5;5402;0;Storm8 Studios;4;2015;Puzzle
1006007466;Tower Battle - Defense Command;NA;NA;0;Wei Wang;12;2015;Strategy
1006022699;V Planet 2 - a very good happy game;NA;NA;0;liyang fang;4;2015;Role Playing
1006348731;Big Eat Small OL;NA;NA;99;Xilong Yang;9;2015;Simulation
1006408029;Youtubers Life: Gaming Channel;4;1295;899;U-Play Online;4;2016;Simulation
1006414869;Mafiaspillet.no;NA;NA;0;IG WEB;9;2015;Role Playing
1006431598;Microbe Wars - Viruses,Bacteria,Blood Cells Deadly Bio Clash;NA;NA;0;CyberValue LLC;12;2015;NA
1006556436;Air Super Star! - Brining the classics right back at ya!;2.5;49;0;bYOU PUBLISHING, LLC;4;2015;Adventure
1006763883;Quibble The Yellow Dots;NA;NA;99;WebLantis;4;2015;Casual
1007005426;Castle Defence - Archer Shooting Game;NA;NA;0;Nancy Nancy;17;2015;Action
1007008600;Cookie Cake Smash - 3 match puzzle game;NA;NA;0;li xiaolong;4;2015;Role Playing
1007115851;Spellbinders;4;1605;0;Kiloo;9;2016;Action
1007163898;Bunny Empires: Wars and Allies;4;11;0;iCandy Digital;9;2016;Adventure
1007248378;Kiziland - Evolution Clicker Game by Kizi;4.5;644;0;Funtomic (2008) LTD;4;2015;Strategy
1007719995;9 Tiles Puzzle;NA;NA;0;Sound House LLC;4;2016;Puzzle
1007808711;Hurdle Hop;4.5;10;0;Hayden Bowden;4;2015;Casual
1007841826;GC: Territory Wars;4;8;0;Lihui Ma;12;2015;Action
1007911603;Bomber Troll Online;NA;NA;0;Dung Nguyen;4;2015;Action
1008083724;Time Clickers;4;137;0;ProtonStudio.com;12;2015;Casual
1008085790;Divide & Rule - PvP # 1 strategy puzzle game;NA;NA;0;Alexey Rezun;4;2016;Puzzle
1008111072;Fieldrunners Attack!;4;3077;0;Subatomic Studios, LLC;9;2016;Action
1008115747;Galaxy Empire+;2.5;5;0;Yuh Ning Huang;9;2016;Role Playing
1008118487;Candy Shop - Tiny Tycoon Restaurant;NA;NA;0;Robin Dieperink;4;2015;Family
1008237672;No More Bombs!;NA;NA;0;Lauren Wood;4;2017;Puzzle
1008271239;ConnectKey;NA;NA;0;Will Stafford;4;2015;Family
1008304576;Very Bad Company;4.5;24;99;Magic Cube;9;2015;Simulation
1008408026;RaisingStacks;5;12;0;Bruce Roberts;4;2015;Casual
1008496061;Lost Frontier;4;234;299;Mika Mobile, Inc.;12;2016;Puzzle
1008498805;Color Dap: A Bubble Puzzler - Shoot, Connect, Pop!;5;16;0;10K BULBS LLC;4;2016;Puzzle
1008692660;RollerCoaster Tycoon\xae 3;4;1919;499;Frontier Developments Ltd;4;2015;Simulation
1008712012;Tank Toy Battlefield;NA;NA;0;Sergiu Campan;9;2015;Action
1009151609;FruitsRain-Save falling fruits;5;10;0;Brian Deborah;4;2015;Adventure
1009155129;"""Pegs 'n Holes""";5;67;0;Jordan Naftolin;4;2015;Puzzle
1009283457;Ninja Boys Arcade Hopper: Dojo World Mayhem;NA;NA;0;Jennifer Ching;4;2015;Role Playing
1009286175;Ninja Boys Arcade Hopper: Dojo World Mayhem HD Edition;NA;NA;0;Jennifer Ching;4;2015;Role Playing
1009430157;Agar: Summer Time!;NA;NA;0;Iris Leitersdorf;4;2015;Adventure
1009691389;All Tapped Out;NA;NA;0;Dean Greabell;4;2015;NA
1009997468;Avoid Hillary;4.5;135;0;LIVentures LLC;4;2015;Casual
1010008136;ReversEm - Multiplayer;NA;NA;0;Haptic Apps LLC;4;2015;Board
1010125273;HexLogic - Birdhouses;NA;NA;199;GabySoft;4;2015;Puzzle
1010181155;Business Inc.;4.5;1142;199;Octigo;9;2015;Education
1010192421;Bonus Crush;NA;NA;0;Animo Inc.;4;2015;Puzzle
1010278212;Farmassone;4.5;11;0;LAN - GAMES EOOD;4;2015;Board
1010404200;Space Pods;NA;NA;0;Raffaele Amuso;4;2015;Action
1010473117;Candy Mania Land - Free Kids Match 3 Puzzle Games;NA;NA;0;Defy Entertainment;4;2015;Casual
1010516131;Fruit Farm Blast - 3 match puzzle game;NA;NA;0;gaosi he;4;2015;Role Playing
1010527526;Beat Bop: Pop Star Clicker;4.5;16413;0;Fliptus;4;2015;Simulation
1010582800;Battlevoid: Harbinger;4.5;472;299;Bugbyte;12;2015;Simulation
1010598646;D/Generation;2;8;0;West Coast Software Limited;9;2015;Casual
1010662589;Rock Bounce jump on various types of glowing platforms;NA;NA;0;Jianying Jia;4;2015;Action
1010849769;Unmatched Air Traffic Control;4;3561;0;Marcia Silva Mello;4;2015;Simulation
1010865199;Swim! - Endless Arcade Game;NA;NA;0;PIXELCUBE STUDIOS INC.;4;2015;Casual
1011070151;Mexican Fiesta! Super-Star Taco Chef - Fastfood Cooking;NA;NA;0;M&M App Services Pty Ltd;4;2015;Family
1011272320;Gravassist;NA;NA;0;Bruce Roberts;4;2015;Simulation
1011387578;My Burger Shop 2;4;657;0;Tapps Tecnologia da Informa\xe7\xe3o Ltda.;4;2015;Simulation
1011567469;Amazing of Ships Wallpaper for Minecraft;NA;NA;0;Theerapat Apiroop;4;2015;Simulation
1011582758;Frankenfoods;5;5;99;Karakasa LLC;9;2015;Puzzle
1011636137;Sunday Swim;4.5;7;0;Sunday Swim Inc;12;2015;Sports
1011799194;Ember Guards;3.5;41;0;Evgeniy Negin;9;2015;Action
1012122483;Perfect Castle Ideas Background For Minecraft Edition;3;10;0;Theerapat Apiroop;4;2015;Simulation
1012162281;Flappy Rappers;4.5;293;0;Cynthia Childs;4;2015;Casual
1012231677;METAL SLUG ATTACK;4.5;1744;0;SNK CORPORATION;12;2016;Casual
1012335837;Blob Avoidance;3;9;0;Netsummit Marketing, Inc.;4;2015;Casual
1012348033;Blob Avoidance Pro;NA;NA;299;Netsummit Marketing, Inc.;4;2015;Casual
1012403584;Candy Jewel Smash - 3 match puzzle game;4.5;12;0;ZENGGUANG CHENG;4;2015;Action
1012712705;Tropical Wars - Pirate Battles;4.5;1593;0;Vertical;12;2016;Simulation
1012782479;Groove Planet - Rhythm Clicker;4;657;0;Animoca Brands;4;2015;NA
1012844792;Fix It New Baby Born House Makeover;NA;NA;0;christ Velly;4;2015;Family
1012856462;Super Pop Machine;NA;NA;0;Jing Jin;4;2015;Puzzle
1012883437;Enter the Ninja - Grappling hook master!;NA;NA;0;bYOU PUBLISHING, LLC;4;2015;Action
1012947506;Hidden Objects Drem Home;NA;NA;0;mahesh aghera;4;2015;Puzzle
1012952219;Innocent Eye;NA;NA;0;Nexogen Private Limited;4;2015;Puzzle
1012969167;Spellbinding Solitaire;NA;NA;0;YoYo Games Ltd.;4;2015;Card
1013285085;Defendo Free Space;NA;NA;0;\u0410\u043b\u0435\u043a\u0441\u0435\u0439 Neronov;4;2015;Action
1013460039;Hidden Objects The Hiding Place;NA;NA;0;sumit aghera;4;2015;Puzzle
1013465649;Crazy Color Wheel Arcade;NA;NA;0;Robert Millender;4;2015;Board
1013542094;Plinko Fun;3;21;0;Don Sanders;4;2015;Action
1013552831;Crossy Cats;NA;NA;0;Naia Inc.;4;2015;Puzzle
1013573925;Zeus Tower Defense - Zeus Strategy Game;4.5;8;0;Muhammad Khan;4;2015;Adventure
1013586890;Pacific.Start;NA;NA;0;Nazar Pallaev;4;2017;Puzzle
1013600815;Fantasy Valley HD;NA;NA;99;Alessandro Benedettini;4;2015;Role Playing
1013613882;Swipe Heroes - The Endless Medieval Gauntlet;NA;NA;0;Illogical Games;9;2015;Puzzle
1013748720;Hidden Objects Candy Shop & Dessert Object Time;4.5;72;0;Detention Apps;4;2015;Puzzle
1013904672;Slithering Assassin;NA;NA;0;David Caddy;4;2015;Puzzle
1014123432;I Am Circle - The Shapes Uprise;4.5;53;0;Free Games For Fun;4;2015;Puzzle
1014125710;I Am Triangle - The Shapes Uprise;4.5;18;0;Free Games For Fun;4;2015;Puzzle
1014127787;I Am Square - The Shapes Uprise;5;11;0;Free Games For Fun;4;2015;Puzzle
1014128814;I Am Rectangle - The Shapes Uprise;NA;NA;0;Free Games For Fun;4;2015;Puzzle
1014128818;I Am Pentagon - The Shapes Uprise;NA;NA;0;Free Games For Fun;4;2015;Puzzle
1014128823;I Am Hexagon - The Shapes Uprise;NA;NA;0;Free Games For Fun;4;2015;Puzzle
1014299424;Alien Xscape;NA;NA;0;Lost City Digital LLC;9;2015;Action
1014383920;Ant War Village: Smash the Bugs;NA;NA;0;Netsummit Marketing, Inc.;4;2015;Casual
1014420163;Astronaut Launch - Pilot Space Adventure;NA;NA;0;Yosif Genchev;4;2015;Adventure
1014516422;Drops Explode;NA;NA;0;zheng jinwan;4;2015;Puzzle
1014592200;One Shot Killer;2.5;12;99;HUANG ZHIQIANG;12;2015;Action
1014704409;Rune Guardian;NA;NA;0;SPYR Apps;4;2015;Puzzle
1014725467;Calculator for Galaxy Empire;NA;NA;0;Carli Wessels;4;2015;Simulation
1014821431;Cutthroat Pinochle Online;4;20;0;GLOBE NETWORKING LLC;12;2015;Card
1014859129;Monkey Run;NA;NA;0;Liu ShunE;4;2015;Action
1014880950;Attached;NA;NA;0;Synzog Games Inc.;4;2015;Strategy
1014980954;Diamond Miner Tycoon;4.5;881;0;Romit Dodhia;4;2015;Role Playing
1014987586;Last Hope TD;4.5;336;0;JE Software;12;2015;Adventure
1015000630;Tank Battle: Blitzkrieg;3.5;27;299;HexWar Games Ltd;12;2015;Simulation
1015000630;Tank Battle: Blitzkrieg;3.5;27;299;HexWar Games Ltd;12;2015;Simulation
1015106756;Explosi\xf3n de Galletas;NA;NA;0;Servicios Nutresa S.A.S.;4;2015;Puzzle
1015151892;Nuts! The Battle of the Bulge;1;11;499;HexWar Games Ltd;12;2015;Board
1015206510;Find The Candy - kids game;NA;NA;0;Aimee Taylor;4;2015;Puzzle
1015319886;CODE HORIZON - Realtime strategy board game;NA;NA;0;Mira, Inc.;9;2017;Simulation
1015359724;Carlos, Rey Emperador;NA;NA;0;PADAONE GAMES SL.;4;2015;NA
1015373820;Sweet Bakery Treats Mania;NA;NA;0;The Fly League LLC;4;2015;Casual
1015432934;WinView: Watch \u2022 Predict \u2022 Win;4;349;0;WinView Games Inc.;17;2015;Sports
1015661000;Incredible 5;NA;NA;0;iBuRGeR Apps;4;2015;Puzzle
1015747940;Strategery Cubie - Magic Brain Tinder Free Games for Everyone;NA;NA;0;sathaporn khwannakorn;4;2015;Puzzle
1015763611;Baby Wild Wolf - Moonlight Jungle Flight Adventure - Full Version;NA;NA;0;M&M App Services Pty Ltd;4;2015;NA
1015846087;Alliance Wars : Global Invasion;4.5;45;0;Mindstorm Studios;12;2015;Action
1015898960;Unblock Slide Escape Master;NA;NA;0;The Fly League LLC;4;2015;Puzzle
1015928663;Comic Battle;NA;NA;0;Bit Forest j.d.o.o.;12;2015;Action
1015974016;QUACK: Lost Ducks;NA;NA;0;Matt Lenton;4;2015;Adventure
1016041206;1849: Gold Edition;4.5;15;599;SomaSim;12;2015;Simulation
1016042685;Let\u2019s do 4096;NA;NA;0;Teleformar / IdeaFactory;4;2015;Board
1016202089;LarvaGame;NA;NA;0;Thinh Pham;4;2015;Adventure
1016204851;Rung Card Game Court Piece;NA;NA;0;Syed Hassan;4;2015;Card
1016278988;Bubble Jelly Match Master;NA;NA;0;Robert Millender;4;2016;Puzzle
1016279704;FlipPix Jigsaw - Camouflage;NA;NA;199;GabySoft;4;2015;Puzzle
1016300064;Nightmare Attack: TD;NA;NA;0;Appsinnovate;4;2015;Adventure
1016309522;Dodge It! - Move Your Finger & Evade The Blades;5;10;0;Storm Edge Apps LLC;4;2015;Puzzle
1016318652;Siegecraft Defender Zero;4.5;14;0;Crescent Moon Games;9;2015;Simulation
1016323084;Bio Domination;4;9;0;Toan Truong;4;2015;Casual
1016328031;Bash Your Lord;4.5;7;0;TFJoy Limited;4;2015;Card
1016343603;Fantasy War Tactics R;4.5;5362;0;VALOFE Co., LTD;9;2015;Role Playing
1016348307;League Heroes;NA;NA;0;Alvin team;9;2015;Action
1016361860;Insect Showdown - Dirty Line Feeding;NA;NA;0;Robin Dieperink;4;2015;Family
1016419846;Baseball Vs Zombies Returns;4.5;7;0;AppOn;12;2015;Casual
1016455167;Soda Pop Mania Match-3 - be a mars hero to beat hungry babies monsters;4.5;110;0;rajib maity;4;2015;NA
1016476313;Rabbit Bean;NA;NA;99;Xuanbin Wu;4;2015;Trivia
1016653802;LogicCity for Schools;5;5;399;Minds On Play LLC;4;2015;Education
1016719963;Penguin Jewel Drop;NA;NA;0;Haralambos Yokos;4;2015;Puzzle
1016802479;Ice Cream Cone Maker Festival;4.5;36;0;Ryan Garner;4;2015;Puzzle
1016802554;Hidden Objects - Haunted Mystery Towns Object Time;4.5;75;0;Detention Apps;4;2015;Role Playing
1016827151;Fast Toy Balls Popper;NA;NA;0;Netsummit Marketing, Inc.;4;2015;Puzzle
1016829458;Tower Frenzy!;NA;NA;0;FUNX;4;2015;Puzzle
1016829971;Cannibal Showdown - Harvest and Feed your Tribe!;NA;NA;0;Serge Spijkstra;4;2015;Adventure
1016844989;Fruit Slots : Play Las Vegas Casino Slot Machine Game;NA;NA;0;Mithra Media;12;2015;NA
1016944148;Square Blast Lords for single player game pack +;NA;NA;0;Jianying Jia;4;2015;Sports
1017043151;Mice Invasion;NA;NA;0;Jakub Semrad;4;2015;Action
1017224683;ZombWar;4.5;168;0;Deividas Colkevicius;12;2015;Action
1017230135;Zombie Tower Defence Shooting : Winter is Coming;NA;NA;0;Kitiya Ruanpor;12;2015;Simulation
1017265101;Reflective;NA;NA;0;Dan Farcas;4;2015;Casual
1017304607;Logis Tycoon Evolution;4.5;12;0;Han Eol Park;4;2015;Simulation
1017311881;Dead Ahead: Zombie Warfare;4.5;31686;0;ABE Entertainment Limited;12;2017;Adventure
1017343649;PIXEL UP - Endless Arcade Game;NA;NA;0;elias sleiman;4;2015;Casual
1017421691;Puck Slide!;5;9;0;Jumpbutton Studio, LLC;4;2017;Casual
1017451361;PicPairs - memory game with your own pictures!;NA;NA;0;Steve Crook;4;2017;Puzzle
1017519213;DefCom TD;4.5;17;99;Game Dev Team;9;2015;Action
1017573478;Anna skating hotel restaurant;NA;NA;0;Wai Chin Ng;4;2015;Simulation
1017594077;Hidden Objects The Herb Garden;NA;NA;0;mahesh aghera;4;2015;Puzzle
1017629285;Tank SOLO;NA;NA;0;Khoa Tran Anh;12;2015;Action
1017638699;Hidden Crime Scene Investigations: Private Detectives Criminal Case Adventure;NA;NA;0;Faisal Mahmud;9;2015;Action
1017665541;Criminal Hunt Secret Objects: Reveal Mystery Crimes Scene Across Town;NA;NA;0;Faisal Mahmud;4;2015;Trivia
1017735346;Spectral - Light Puzzle;4.5;10;0;Max Palmer;4;2015;Puzzle
1017741506;Hidden Objects Kingdom Conspiracy;NA;NA;0;Rohit Aghera;4;2015;Puzzle
1018002876;Space Grunts;4.5;64;399;Pascal Bestebroer;12;2016;Role Playing
1018051062;Spike Jump Triple Shock;NA;NA;0;Amy Prizer;4;2015;Casual
1018103425;4 in a row king;4.5;61;0;MOBIRIX;4;2015;Board
1018114956;Tic Tac Toe Watch 3 In A Row;NA;NA;99;If Then Dev, LLC;4;2015;Board
1018120111;Duet - survive;NA;NA;0;Yi Su;4;2015;Action
1018120721;Interstellar Hurricane Free-A puzzle game;NA;NA;0;Dianhua Wu;9;2015;Trivia
1018127286;Add Up Fast - Addition;4;5;0;Arch Square;4;2015;Puzzle
1018156382;Tree Tower Forge - Build The Perfect Fortress From Tree;NA;NA;0;Binex Solutions;4;2015;Casual
1018157804;Link--Link;NA;NA;0;Liu ShunE;4;2015;Puzzle
1018185755;Worm Invasion - Dirty Underground Monsters;NA;NA;0;Robin Dieperink;4;2015;Family
1018208998;Impossible Snake Rush- Endless Maze Runner Arcade;NA;NA;0;Leigh Be;4;2015;Casual
1018329905;Defense of Greece TD;4;16;0;Sergey Gritsay;9;2015;Strategy
1018348089;Candy 2016 Match-3;4.5;66;0;Don Perera;4;2015;NA
1018359384;Daffodil Mutator;NA;NA;0;Zachary Helm;4;2015;Simulation
1018561448;RPS Challenge rock paper scissors war against artificial intelligence;4.5;13;0;Jianying Jia;4;2015;Education
1018595970;Braveland Pirate;4.5;41;299;Tortuga Team;12;2015;Role Playing
1018624365;128dot7 - Improve your mental arithmetic skills and agility!;NA;NA;99;Milan Wittpohl;4;2015;Education
1018638588;War among Empires;NA;NA;0;Sami Heikkinen;9;2015;Action
1018672798;D\xe9j\xe0 Vu - Zoo;4.5;9;0;GabySoft;4;2015;Puzzle
1018704225;Game Studio Tycoon 2;4;116;399;Ashley Sherwin;4;2015;Simulation
1018753276;Crazy Dot Party: the kingdoms of dots ~ paradise of trivia game in blob.io version;3.5;157;0;Linh Nguyen;4;2015;Board
1018813743;Calculator for Stormfall: Rise of Balur and Age of War;2;9;0;Carli Wessels;4;2015;Simulation
1018907541;Revolving;NA;NA;0;Dan Farcas;4;2015;Puzzle
1018956897;Tap Company: Startup in Miami;3.5;18;0;POSSIBLE GAMES Kft.;12;2015;Simulation
1018998718;Espionage - Send Spies on Conquest Missions! Build a Global Intelligence Organization in a Game of World Domination;4;101;0;Alexander Winn;4;2015;Role Playing
1019139413;Sonic Skate - The Skateboard Game for Skaters;NA;NA;0;Mukul Verma;4;2015;Adventure
1019146769;Calculator for Total Domination;NA;NA;0;Carli Wessels;4;2015;Simulation
1019151694;Raging Titan;4;16;0;Peter Schramm;9;2016;Action
1019161597;Zombie Gunship Survival;4.5;25563;0;Flaregames GmbH;12;2017;Action
1019171567;4 In One Touch;NA;NA;0;Alex Codrington;4;2015;Casual
1019302057;Real Truck Driving Simulator & Parking;NA;NA;0;Musa CANDIR;4;2015;Simulation
1019375416;BOOMZ Mobile;NA;NA;0;Yee Ling Lee;9;2019;Adventure
1019390588;Cups & Balls cool ball game online;4.5;106;0;Jianying Jia;4;2015;Simulation
1019532050;Happy Memories;NA;NA;0;MadeOfDinosaurs;4;2015;Family
1019894712;PeaceMaker: Israeli Palestinian Conflict;4.5;11;0;ImpactGames;17;2015;Simulation
1019933448;Stay On The Zag Line;NA;NA;0;Amy Prizer;4;2015;Family
1020024667;Super Birds Adventures - Birdy Crossing Block;NA;NA;0;Wichawa Moungkoom;4;2015;Adventure
1020054602;Puzzle Jigsaw Board- Free Packs for the Family;NA;NA;0;Binex Solutions;4;2015;Puzzle
1020074563;Kitchen Fever Mastercook;3.5;66;0;Muhammad Salman;4;2015;Casual
1020109860;Slots GoldenHoYeah-CasinoSlots;4.5;17634;0;International Games System Co., Ltd.;17;2015;Casual
1020122228;Many fine deals!;NA;NA;0;ICANDY GAMES LTD;4;2016;Role Playing
1020243865;Mr-Run;NA;NA;0;bo ding;4;2015;Trivia
1020265928;BrickWars;NA;NA;0;Kazuki Ohta;4;2015;Board
1020270390;Defense Zone 3 HD;4.5;619;0;Artem Kotov;12;2016;Action
1020481008;Deus Ex GO;4.5;1678;499;SQUARE ENIX INC;12;2016;Puzzle
1020535252;TacTickle;4.5;8;0;Dylan Hawley;4;2015;Board
1020608246;Criminal Miami - Hidden Object;3.5;25;0;Barbara Ncgee;12;2015;Puzzle
1020614050;Criminal Wars - The Case;3.5;21;0;Barbara Ncgee;17;2015;Puzzle
1020624959;Halma online;NA;NA;0;Moonlight Apps Ltd;4;2015;Board
1020657631;Asymmetric;5;5;299;Klemens Strasser;4;2016;Puzzle
1020688438;Plane Wars Plus;NA;NA;0;Vladyslav Vikulov;9;2015;Puzzle
1020741466;Dextroid - Hektisches Ausweichen im All;NA;NA;99;WebLantis;4;2015;Casual
1020926184;BOOM - Explosive Puzzle Game;NA;NA;99;Emrah Kavak;4;2015;Puzzle
1021042231;5 Nights in Asylum - Horror Game;NA;NA;99;Henry Sorren;12;2015;Action
1021100816;Fire-Ball Proshot Defender Arcade Free Games for Kids;5;5;0;Greg Garrison;4;2015;Casual
1021163581;Dawn of Rebels;NA;NA;0;Madison Doyle;4;2015;Puzzle
1021193728;YuddhBhoomi: the epic war land;NA;NA;0;Octro, Inc.;9;2016;Role Playing
1021195035;Hanga Heroes - Stack Up Blocks;NA;NA;0;Playkaboo Limited;4;2015;Puzzle
1021198026;Supper Sonic Bee Runner;NA;NA;0;Vivek Narayan;4;2015;Action
1021206738;Robo Schlange - Der Letzte Kampf Im Weltall;NA;NA;99;WebLantis;4;2015;Casual
1021211419;Take Off Tiles;NA;NA;0;Fernando Gonzalez Frias;4;2015;Puzzle
1021213658;Codex of Victory;3.5;38;399;AKPublish;9;2017;Adventure
1021221577;Mahjong Challenge Tile Matches;4;60;0;LazyLand LTD;4;2015;Board
1021236122;Zombination;4.5;15;0;Lazy Boy Developments;4;2015;Casual
1021239146;2048 For Money;3;146;0;GT Holdings Limited;17;2015;Puzzle
1021339851;Real Estate Mogul;3.5;695;0;Roving Squid;4;2015;Simulation
1021457773;Tugtics;NA;NA;299;STUDIO ANASTROPHE;4;2015;Puzzle
1021508167;OMG Demons;NA;NA;0;Benjamin Lochmann;9;2015;Action
1021594476;Mighty Ninja Mouse Cheese Revenge;NA;NA;0;Amy Prizer;4;2015;Family
1021595777;"""Zombies Drop - Join The Shooter Mania And Make 'Em Disappear Like Stupid Bubbles""";NA;NA;0;Haziel Joy Lorenzo;4;2015;Family
1021597143;Male/Female - The Odd 1 Out ChickOrDude Gender Finder;NA;NA;0;Christy Love Margarico;4;2015;Family
1021647736;Shelter Free;NA;NA;0;Christopher Roberts;12;2015;Board
1021787093;Logrus - Tower Defense;NA;NA;0;Adrien Crovetto;9;2015;Action
1021814152;Castles In The Sky - Swing n Fly Through The Clouds;NA;NA;0;Revolution Games, Inc.;4;2015;Role Playing
1021849860;Coin Box Breaker;NA;NA;0;8 Elements Asia Pacific Limited;4;2015;Casual
1021855591;Chinese Chess - Play Xiangqi Online;4;51;0;Dong Truong Quang;4;2015;Board
1021893680;Might and Glory: Kingdom War;4.5;350;0;MY COM;9;2015;Action
1021897998;Animal Stack;NA;NA;0;KECHAP FREE GAMES LIMITED;4;2015;Action
1021921402;"""Box Stacker - Stack 'Em As High As You Can!""";NA;NA;0;Bram Smit;4;2015;Family
1021957880;Bump Highway - Hyper Triple Hitting;NA;NA;0;Yosif Genchev;4;2015;Family
1021971213;SPL-T;4;154;299;Simogo AB;4;2015;Puzzle
1021997172;Have a Ball;NA;NA;0;RezeptApp UG (haftungsbeschrankt);4;2015;Puzzle
1022009538;"""What's My WatchWord?""";NA;NA;99;Michael Keilman;4;2016;Word
